disease,medcodeid,read,list_disease_real,descr
Stable_Angina,12732911000006116,9999999,Coronary heart disease,connection of other thoracic artery to coronary artery
Stable_Angina,12722161000006118,9999999,Coronary heart disease,connection of other thoracic artery to coronary artery nos
Stable_Angina,12484511000006116,9999999,Coronary heart disease,coronary arteriograph.abnormal
Stable_Angina,12721161000006114,9999999,Coronary heart disease,endarterectomy of coronary artery nec
Stable_Angina,12721031000006118,9999999,Coronary heart disease,other bypass of coronary artery
Stable_Angina,12733051000006110,9999999,Coronary heart disease,other bypass of coronary artery nos
Stable_Angina,11904621000006112,9999999,Coronary heart disease,prosthetic replacement of coronary artery
Stable_Angina,12451711000006116,9999999,Coronary heart disease,saphenous vein graft bypass of coronary artery
Stable_Angina,11904381000006116,9999999,Coronary heart disease,saphenous vein graft replacement of coronary artery os
Stable_Angina,12451731000006114,9999999,Coronary heart disease,saphenous vein graft replacement of three coronary arteries
Stable_Angina,12451741000006116,9999999,Coronary heart disease,saphenous vein graft replacement of two coronary arteries
Stable_Angina,256748011,9999999,Coronary heart disease,Exercise ECG abnormal
Stable_Angina,2535824013,9999999,Coronary heart disease,Positive exercise ECG test
Stable_Angina,634751000006116,9999999,Coronary heart disease,ECG: myocardial ischaemia
Stable_Angina,635641000006111,9999999,Coronary heart disease,ECG:shows myocardial ischaemia
Stable_Angina,256451015,9999999,Coronary heart disease,ECG: myocardial ischaemia NOS
Stable_Angina,635311000006117,9999999,Coronary heart disease,ECG: S-T depression
Stable_Angina,256526019,9999999,Coronary heart disease,ECG: T wave abnormal
Stable_Angina,635441000006114,9999999,Coronary heart disease,ECG: T wave flattened
Stable_Angina,635451000006111,9999999,Coronary heart disease,ECG: T wave inverted
Stable_Angina,256747018,9999999,Coronary heart disease,Exercise tolerance test abnormal
Stable_Angina,262247015,9999999,Coronary heart disease,Coronary arteriograph.abnormal
Stable_Angina,2474304012,9999999,Coronary heart disease,Radionuclide heart study abnormal
Stable_Angina,264492012,9999999,Coronary heart disease,Angina control
Stable_Angina,264493019,9999999,Coronary heart disease,Angina control - good
Stable_Angina,264494013,9999999,Coronary heart disease,Angina control - poor
Stable_Angina,264495014,9999999,Coronary heart disease,Angina control - improving
Stable_Angina,264497018,9999999,Coronary heart disease,Angina control NOS
Stable_Angina,348644016,9999999,Coronary heart disease,Coronary artery bypass graft operations
Stable_Angina,1228282017,9999999,Coronary heart disease,Saphenous vein graft replacement of coronary artery
Stable_Angina,161451000006116,9999999,Coronary heart disease,Saphenous vein graft bypass of coronary artery
Stable_Angina,271073015,9999999,Coronary heart disease,Saphenous vein graft replacement of one coronary artery
Stable_Angina,271074014,9999999,Coronary heart disease,Saphenous vein graft replacement of two coronary arteries
Stable_Angina,271075010,9999999,Coronary heart disease,Saphenous vein graft replacement of three coronary arteries
Stable_Angina,161491000006110,9999999,Coronary heart disease,Saphenous vein graft replacement of four+ coronary arteries
Stable_Angina,161481000006112,9999999,Coronary heart disease,Saphenous vein graft replacement of coronary artery OS
Stable_Angina,271079016,9999999,Coronary heart disease,Saphenous vein graft replacement coronary artery NOS
Stable_Angina,271080018,9999999,Coronary heart disease,Other autograft replacement of coronary artery
Stable_Angina,1221554018,9999999,Coronary heart disease,Other autograft bypass of coronary artery
Stable_Angina,271081019,9999999,Coronary heart disease,Autograft replacement of one coronary artery NEC
Stable_Angina,271082014,9999999,Coronary heart disease,Autograft replacement of two coronary arteries NEC
Stable_Angina,271083016,9999999,Coronary heart disease,Autograft replacement of three coronary arteries NEC
Stable_Angina,271084010,9999999,Coronary heart disease,Autograft replacement of four of more coronary arteries NEC
Stable_Angina,36861000006113,9999999,Coronary heart disease,Other autograft replacement of coronary artery OS
Stable_Angina,271086012,9999999,Coronary heart disease,Other autograft replacement of coronary artery NOS
Stable_Angina,271088013,9999999,Coronary heart disease,Allograft replacement of coronary artery
Stable_Angina,271087015,9999999,Coronary heart disease,Allograft bypass of coronary artery
Stable_Angina,271089017,9999999,Coronary heart disease,Allograft replacement of one coronary artery
Stable_Angina,271092018,9999999,Coronary heart disease,Allograft replacement of two coronary arteries
Stable_Angina,271093011,9999999,Coronary heart disease,Allograft replacement of three coronary arteries
Stable_Angina,271094017,9999999,Coronary heart disease,Allograft replacement of four or more coronary arteries
Stable_Angina,271095016,9999999,Coronary heart disease,Other specified allograft replacement of coronary artery
Stable_Angina,271096015,9999999,Coronary heart disease,Allograft replacement of coronary artery NOS
Stable_Angina,271098019,9999999,Coronary heart disease,Prosthetic replacement of coronary artery
Stable_Angina,271097012,9999999,Coronary heart disease,Prosthetic bypass of coronary artery
Stable_Angina,271099010,9999999,Coronary heart disease,Prosthetic replacement of one coronary artery
Stable_Angina,271100019,9999999,Coronary heart disease,Prosthetic replacement of two coronary arteries
Stable_Angina,271101015,9999999,Coronary heart disease,Prosthetic replacement of three coronary arteries
Stable_Angina,271102010,9999999,Coronary heart disease,Prosthetic replacement of four or more coronary arteries
Stable_Angina,271104011,9999999,Coronary heart disease,Prosthetic replacement of coronary artery NOS
Stable_Angina,271114019,9999999,Coronary heart disease,Connection of mammary artery to coronary artery
Stable_Angina,271115018,9999999,Coronary heart disease,Creation of bypass from mammary artery to coronary artery
Stable_Angina,394286010,9999999,Coronary heart disease,Double anastomosis of mammary arteries to coronary arteries
Stable_Angina,628021000006118,9999999,Coronary heart disease,Double implant of mammary arteries into coronary arteries
Stable_Angina,405092018,9999999,Coronary heart disease,Single anastomosis of mammary artery to coronary artery NEC
Stable_Angina,411159010,9999999,Coronary heart disease,LIMA single anastomosis
Stable_Angina,411160017,9999999,Coronary heart disease,RIMA single anastomosis
Stable_Angina,271126012,9999999,Coronary heart disease,Single implantation of mammary artery into coronary artery
Stable_Angina,589721000006114,9999999,Coronary heart disease,Connection of mammary artery to coronary artery OS
Stable_Angina,271128013,9999999,Coronary heart disease,Connection of mammary artery to coronary artery NOS
Stable_Angina,271129017,9999999,Coronary heart disease,Connection of other thoracic artery to coronary artery
Stable_Angina,627951000006112,9999999,Coronary heart disease,Double anastom thoracic arteries to coronary arteries NEC
Stable_Angina,271132019,9999999,Coronary heart disease,Single anastomosis of thoracic artery to coronary artery NEC
Stable_Angina,142431000006114,9999999,Coronary heart disease,Single implantation thoracic artery into coronary artery NEC
Stable_Angina,271135017,9999999,Coronary heart disease,Connection of other thoracic artery to coronary artery NOS
Stable_Angina,1221061012,9999999,Coronary heart disease,Open angioplasty of coronary artery
Stable_Angina,238821000006111,9999999,Coronary heart disease,Percutaneous balloon coronary angioplasty
Stable_Angina,238641000006117,9999999,Coronary heart disease,Percut transluminal balloon angioplasty one coronary artery
Stable_Angina,238571000006114,9999999,Coronary heart disease,Percut translum balloon angioplasty mult coronary arteries
Stable_Angina,238561000006119,9999999,Coronary heart disease,Percut translum balloon angioplasty bypass graft coronary a
Stable_Angina,1547311000006116,9999999,Coronary heart disease,Percut translum cutting balloon angioplasty coronary artery
Stable_Angina,89731000006112,9999999,Coronary heart disease,Transluminal balloon angioplasty of coronary artery OS
Stable_Angina,271148018,9999999,Coronary heart disease,Transluminal balloon angioplasty of coronary artery NOS
Stable_Angina,484402013,9999999,Coronary heart disease,Percutaneous transluminal laser coronary angioplasty
Stable_Angina,1785743019,9999999,Coronary heart disease,Rotary blade coronary angioplasty
Stable_Angina,2536354015,9999999,Coronary heart disease,Insertion of coronary artery stent
Stable_Angina,311461000000116,9999999,Coronary heart disease,Insertion of drug-eluting coronary artery stent
Stable_Angina,354901000000117,9999999,Coronary heart disease,Percutaneous transluminal atherectomy of coronary artery
Stable_Angina,271162013,9999999,Coronary heart disease,Endarterectomy of coronary artery NEC
Stable_Angina,271165010,9999999,Coronary heart disease,Other replacement of coronary artery
Stable_Angina,271166011,9999999,Coronary heart disease,Replacement of coronary arteries using multiple methods
Stable_Angina,271167019,9999999,Coronary heart disease,Other specified replacement of coronary artery
Stable_Angina,271168012,9999999,Coronary heart disease,Replacement of coronary artery NOS
Stable_Angina,271169016,9999999,Coronary heart disease,Other bypass of coronary artery
Stable_Angina,271170015,9999999,Coronary heart disease,Other specified other bypass of coronary artery
Stable_Angina,271171016,9999999,Coronary heart disease,Other bypass of coronary artery NOS
Stable_Angina,1547631000006117,9999999,Coronary heart disease,Perc translumin balloon angioplasty stenting coronary artery
Stable_Angina,1547641000006110,9999999,Coronary heart disease,Perc translum ball angio insert 1-2 drug elut stents cor art
Stable_Angina,1547651000006112,9999999,Coronary heart disease,Perc tran ball angio ins 3 or more drug elut stents cor art
Stable_Angina,1547661000006114,9999999,Coronary heart disease,Perc translum balloon angioplasty insert 1-2 stents cor art
Stable_Angina,1547671000006119,9999999,Coronary heart disease,Percutaneous cor balloon angiop 3 more stents cor art NEC
Stable_Angina,1547681000006116,9999999,Coronary heart disease,OS perc translumina balloon angioplast stenting coronary art
Stable_Angina,1547691000006118,9999999,Coronary heart disease,Perc translum balloon angioplasty stenting coronary art NOS
Stable_Angina,272107018,9999999,Coronary heart disease,Percutaneous transluminal angioplasty of artery NEC
Stable_Angina,272117011,9999999,Coronary heart disease,Rotary blade angioplasty
Stable_Angina,1548361000006119,9999999,Coronary heart disease,Percutaneous transluminal atherectomy
Stable_Angina,2675882017,9999999,Coronary heart disease,Percutaneous transluminal balloon angioplasty of artery
Stable_Angina,272295013,9999999,Coronary heart disease,Peroperative angioplasty
Stable_Angina,456362017,9999999,Coronary heart disease,Prosthetic graft patch angioplasty
Stable_Angina,456363010,9999999,Coronary heart disease,Percutaneous transluminal angioplasty of vascular graft
Stable_Angina,451425016,9999999,Coronary heart disease,Antianginal therapy
Stable_Angina,299757012,9999999,Coronary heart disease,Angina pectoris
Stable_Angina,98087016,9999999,Coronary heart disease,Angina decubitus
Stable_Angina,59952018,9999999,Coronary heart disease,Nocturnal angina
Stable_Angina,299763015,9999999,Coronary heart disease,Angina decubitus NOS
Stable_Angina,482941000006119,9999999,Coronary heart disease,Angina pectoris NOS
Stable_Angina,299758019,9999999,Coronary heart disease,Stenocardia
Stable_Angina,36036010,9999999,Coronary heart disease,Syncope anginosa
Stable_Angina,442204010,9999999,Coronary heart disease,Angina on effort
Stable_Angina,338974012,9999999,Coronary heart disease,Ischaemic chest pain
Stable_Angina,350350014,9999999,Coronary heart disease,New onset angina
Stable_Angina,350348018,9999999,Coronary heart disease,Stable angina
Stable_Angina,299765010,9999999,Coronary heart disease,Angina pectoris NOS
Stable_Angina,2537483013,9999999,Coronary heart disease,Chronic coronary insufficiency
Stable_Angina,300874013,9999999,Coronary heart disease,[X]Other forms of angina pectoris
Stable_Angina,324808010,9999999,Coronary heart disease,Mechanical complication of coronary bypass
Stable_Angina,2160096015,9999999,Coronary heart disease,Coronary artery bypass graft occlusion
Stroke_not_otherwise_specified,884531000006117,9999999,Stroke,Stroke
Stroke_not_otherwise_specified,884531000006117,9999999,Stroke_TIA,Stroke
Stroke_not_otherwise_specified,884521000006115,9999999,Stroke,Stroke/CVA - undefined
Stroke_not_otherwise_specified,884521000006115,9999999,Stroke_TIA,Stroke/CVA - undefined
Stroke_not_otherwise_specified,909171000006115,9999999,Stroke,[RFC] CVA
Stroke_not_otherwise_specified,909171000006115,9999999,Stroke_TIA,[RFC] CVA
Stroke_not_otherwise_specified,907591000006116,9999999,Stroke,[RFC] Stroke
Stroke_not_otherwise_specified,907591000006116,9999999,Stroke_TIA,[RFC] Stroke
Stroke_not_otherwise_specified,908801000006114,9999999,Stroke,[RFC] Stroke
Stroke_not_otherwise_specified,908801000006114,9999999,Stroke_TIA,[RFC] Stroke
Stroke_not_otherwise_specified,907581000006119,9999999,Stroke,[RFC] Stroke/CVA
Stroke_not_otherwise_specified,907581000006119,9999999,Stroke_TIA,[RFC] Stroke/CVA
Stroke_not_otherwise_specified,1726581000006116,9999999,Stroke,central post-stroke pain
Stroke_not_otherwise_specified,1726581000006116,9999999,Stroke_TIA,central post-stroke pain
Stroke_not_otherwise_specified,12727691000006116,9999999,Stroke,stroke and cerebrovascular accident unspecified
Stroke_not_otherwise_specified,12727691000006116,9999999,Stroke_TIA,stroke and cerebrovascular accident unspecified
Stroke_not_otherwise_specified,413750011,9999999,Stroke,Central post-stroke pain
Stroke_not_otherwise_specified,413750011,9999999,Stroke_TIA,Central post-stroke pain
Stroke_not_otherwise_specified,2118011000000114,9999999,Stroke,Stroke self-management plan agreed
Stroke_not_otherwise_specified,2118011000000114,9999999,Stroke_TIA,Stroke self-management plan agreed
Stroke_not_otherwise_specified,2115821000000118,9999999,Stroke,Stroke self-management plan review
Stroke_not_otherwise_specified,2115821000000118,9999999,Stroke_TIA,Stroke self-management plan review
Stroke_not_otherwise_specified,264499015,9999999,Stroke,Stroke monitoring
Stroke_not_otherwise_specified,264499015,9999999,Stroke_TIA,Stroke monitoring
Stroke_not_otherwise_specified,1160471000000111,9999999,Stroke,Stroke 6 month review
Stroke_not_otherwise_specified,1160471000000111,9999999,Stroke_TIA,Stroke 6 month review
Stroke_not_otherwise_specified,2127781000000110,9999999,Stroke,Stroke initial post discharge review
Stroke_not_otherwise_specified,2127781000000110,9999999,Stroke_TIA,Stroke initial post discharge review
Stroke_not_otherwise_specified,1780304018,9999999,Stroke,Stroke/CVA annual review
Stroke_not_otherwise_specified,1780304018,9999999,Stroke_TIA,Stroke/CVA annual review
